주차장관리번호,주차장명,경도,위도,주차장구분,주차장유형,주차장지번주소,주차장도로명주소,주차구획수
18641,도봉전철,127.04576,37.68103,민영,노외,서울특별시 도봉구 도봉동 62-20,서울특별시 도봉구 도봉로 170길 2,206
18650,오토주차장,127.04514,37.67609,민영,노외,서울특별시 도봉구 도봉동 92-73,서울특별시 도봉구 도봉로152가길 148,28
18658,도봉2동제2공영주차장,127.04442,37.67228,공영,노외,서울특별시 도봉구 도봉동 639,서울특별시 도봉구 도봉로152가길,58
18659,언남문화체육센터 공영주차장,127.044346,37.472717,공영주차장,노외,서울특별시 서초구 양재2동310,서울특별시 서초구 동산로55,92
18660,동산마을구립주차장,127.044326,37.470008,공영주차장,노외,서울특별시 서초구 양재2동370-5,서울특별시 서초구 강남대로8길77,82
18663,새동네주차장,127.04346,37.68768,민영,노외,서울특별시 도봉구 도봉동 282-2,서울특별시 도봉구 도봉산길,23
18664,창2동제1공영주차장,127.04336,37.64896,공영,노외,서울특별시 도봉구 창동 623-42,서울특별시 도봉구 도봉로104길,19
18665,기현주차장,127.04335,37.67167,민영,노외,서울특별시 도봉구 도봉동 617-28,서울특별시 도봉구 시루봉 29길 10,7
18668,방학1동 제1공영주차장,127.04284,37.66938,공영,노외,서울특별시 도봉구 방학동 653-15,서울특별시 도봉구 도당로31길,18
18669,도봉1동제1공영주차장,127.04252,37.67488,공영,노외,서울특별시 도봉구 도봉동 599-34,서울특별시 도봉구 시루봉로23다길,19
18670,바로선병원주차장,127.04249,37.66038,민영,노외,서울특별시 도봉구 창동 749-9,서울특별시 도봉구 창동 749-9,21
18673,도봉동화학부대공영주차장,127.042,37.67415,공영,노외,서울특별시 도봉구 도봉동 132-1,서울특별시 도봉구 시루봉로23길,135
18674,인봉주차장,127.04169,37.67001,민영,노외,서울특별시 도봉구 도봉동 611-26,서울특별시 도봉구 도봉로153길 30 (도봉동),27
18675,창3동제1공영주차장,127.04153,37.63287,공영,노외,서울특별시 도봉구 창동 504-21,서울특별시 도봉구 우이천로4길,80
18679,양재주차빌딩,127.041321,37.478478,공영주차장,노외,서울특별시 서초구 양재1동90-2,서울특별시 서초구 양재천로125-10,80
18682,동방고개 공영주차장,127.040977,37.614643,공영,노외,서울특별시 성북구 장위동 230-110,서울특별시 성북구 장위로 13길 9,66
18683,동방고개 공영주차장,127.040977,37.614643,공영,노외,서울특별시 성북구 장위동 230-110,서울특별시 성북구 장위로 13길 9,66
18684,동서시장과일채소,127.0408,37.57997,공영,노상,서울특별시 동대문구 제기동 988-1000,서울특별시 동대문구 경동시장로19-1,94
18685,동서시장식품부,127.0406,37.58204,공영,노상,서울특별시 동대문구 제기동 620-847,서울특별시 동대문구 경동시장로40서울특별시 동대문구 경동시장로9가길8,62
18686,정화여상,127.0404,37.58558,공영,노상,서울특별시 동대문구 제기동 289-768,서울특별시 동대문구 제기로68서울특별시 동대문구 경동시장로47,95
18687,서울사다리조합,127.04029,37.67883,민영,노외,서울특별시 도봉구 도봉동 592-0,서울특별시 도봉구 도봉로 171길 60,25
18691,창5동제1공영주차장,127.0396,37.65249,공영,노외,서울특별시 도봉구 창동 690-1,서울특별시 도봉구 도봉로126길,9
18692,방학1동제2공영주차장,127.03917,37.66582,공영,노외,서울특별시 도봉구 방학동 684-4,서울특별시 도봉구 방학로4길,9
18694,쌍문2동제3공영주차장,127.03869,37.66107,공영,노외,서울특별시 도봉구 쌍문동 710-4,서울특별시 도봉구 도봉로139길,37
18695,텃골주차장,127.03855,37.67277,민영,노외,서울특별시 도봉구 도봉동 451,서울특별시 도봉구 시루봉로23가길 11-64,12
18696,양재시민의숲(매헌역),127.038335,37.469647,공영주차장,노외,서울특별시 서초구 양재2동237-2,,50
18697,시민의숲 동측,127.038203,37.47266,공영주차장,노외,서울특별시 서초구 양재2동237,,147
18703,창2동제3공영주차장,127.0375,37.63841,공영,노외,서울특별시 도봉구 창동 578-4,서울특별시 도봉구 덕릉로55길,18
18706,창1동제1공영주차장,127.037192,37.647025,공영,노외,서울특별시 도봉구 창동 657-37,서울특별시 도봉구 도봉로112길,42
18708,인터넷익스프레스,127.03699,37.66974,민영,노외,서울특별시 도봉구 방학동 600-9,서울특별시 도봉구 시루봉로,7
18711,번2동(무인),127.0365899,37.62670575,공영,노외,서울특별시 강북구 번동 148-140,서울특별시 강북구 오현로 21길 6(번동),20
18712,창2동제4공영주차장,127.03647,37.64129,공영,노외,서울특별시 도봉구 창동 582-22,서울특별시 도봉구 덕릉로55길,82
18714,정릉천변,127.0362,37.58403,공영,노상,서울특별시 동대문구 제기2동 1204~1206,서울특별시 동대문구 정릉천동로107,64
18718,쌍문주차장,127.03584,37.64945,민영,노외,서울특별시 도봉구 창동 661-27,서울특별시 도봉구 창동 661-27,11
18722,창2동제2공영주차장,127.03532,37.64113,공영,노외,서울특별시 도봉구 창동 632-75,서울특별시 도봉구 덕릉로59차길,12
18726,방학2동제1공영주차장,127.03463,37.66721,공영,노외,서울특별시 도봉구 방학동 629-12,서울특별시 도봉구 도당로13바길,20
18727,쌍문3동제1공영주차장,127.03459,37.65052,공영,노외,서울특별시 도봉구 방학동 684-4,서울특별시 도봉구 노해로60길,8
18731,방학동도깨비시장공영주차장,127.03396,37.66448,공영,노외,서울특별시 도봉구 방학동 632-1,서울특별시 도봉구 방학로10길 51 (방학동),81
18732,쌍문화주차장,127.0338,37.64763,민영,노외,서울특별시 도봉구 쌍문동 96-24,서울특별시 도봉구 도봉로 469-1,16
18734,방학2동제4공영주차장,127.03375,37.66667,공영,노외,서울특별시 도봉구 방학동 600-13,서울특별시 도봉구 시루봉로,34
18735,방학2동제2공영주차장,127.03361,37.66553,공영,노외,서울특별시 도봉구 방학동 632-14,서울특별시 도봉구 도당로13다길,30
18736,송중동,127.0335879,37.61163131,공영,노외,서울특별시 강북구 미아동 48-1,서울특별시 강북구 월계로 7길 36(미아동),53
18737,쌍문2동제1공영주차장,127.03355,37.65128,공영,노외,서울특별시 도봉구 쌍문동 85-37,서울특별시 도봉구 노해로,14
18738,쌍문2동제2공영주차장,127.03353,37.65319,공영,노외,서울특별시 도봉구 쌍문동 81-102,서울특별시 도봉구 도봉로123길,18
18739,송중동(임시),127.0335243,37.61120246,공영,노외,서울특별시 강북구 미아동 860-123,서울특별시 강북구 도봉로 8길 67 (송중동),6
18740,번동햇살,127.0334082,37.62509933,공영,노외,서울특별시 강북구 번2동148-380,서울특별시 강북구 오현로21길 84(번동),187
18741,한양주차장,127.03325,37.64824,민영,노외,서울특별시 도봉구 쌍문동 94-50,서울특별시 도봉구 도봉로 113길 16,9
18746,쌍문주차장,127.03294,37.6463,민영,노외,서울특별시 도봉구 쌍문동 103-1,서울특별시 도봉구 도봉로 451,50
18748,무수골주말농장,127.03277,37.67646,민영,노외,서울특별시 도봉구 도봉동 463-1,서울특별시 도봉구 도봉동 463-1,49
18760,방학2동제3공영주차장,127.03163,37.66807,공영,노외,서울특별시 도봉구 방학동 612-8,서울특별시 도봉구 시루봉로15마길,23
18761,오패산,127.031164,37.62209065,공영,노외,서울특별시 강북구 미아동 133-100,서울특별시 강북구 도봉로 34길 54(미아동),76
18764,쌍문4동제1공영주차장,127.03084,37.65208,공영,노외,서울특별시 도봉구 쌍문동 137-139,서울특별시 도봉구 노해로53길,12
18784,교육청길,127.0297173,37.61873574,공영,노상,서울특별시 강북구 송중동 137-19,서울특별시 강북구 도봉로20가길 3,94
18786,쌍문3동제2공영주차장,127.02934,37.64925,공영,노외,서울특별시 도봉구 쌍문동 315-62,서울특별시 도봉구 도봉로109길,32
18796,261주차장,127.02849,37.65644,민영,노외,서울특별시 도봉구 쌍문동 261,서울특별시 도봉구 시루봉로,24
18797,큰마을길,127.0282452,37.61975242,공영,노상,서울특별시 강북구 송천동309-14,서울특별시 강북구 도봉로 117,43
18803,용두동청계주변,127.028,37.5712,공영,노상,서울특별시 동대문구 용두동 254-255,서울특별시 동대문구 청계천로5길47서울특별시 동대문구 무학로23길,52
18812,개운산 공영주차장,127.026326,37.596715,공영,노외,서울특별시 성북구 종암동 54-182,서울특별시 성북구 북악산로 949-60,11
18813,개운산 공영주차장,127.026326,37.596715,공영,노외,서울특별시 성북구 종암동 54-182,서울특별시 성북구 북악산로 949-60,11
18816,환승주차장,127.025823,37.604061,공영,노외,서울특별시 성북구 하월곡동 104-112,서울특별시 성북구 동소문로 260,147
18817,환승주차장,127.025823,37.604061,공영,노외,서울특별시 성북구 하월곡동 104-112,서울특별시 성북구 동소문로 260,147
18818,시  범,127.0257738,37.6399531,공영,노외,서울특별시 강북구 수유동 190-11,서울특별시 강북구 한천로 139가길 10(수유동),45
18819,쌍문1동제2공영주차장,127.02577,37.64858,공영,노외,서울특별시 도봉구 쌍문동 378-35,서울특별시 도봉구 우이천로30길,11
18820,구청앞,127.0257509,37.63928637,공영,노상,서울특별시 강북구 수유동 191,서울특별시 강북구 한천로139길,21
18823,으뜸공원(무인),127.0252199,37.6236742,공영,노상,서울특별시 강북구 송천동 327-5외,서울특별시 강북구 삼양로54길 133,49
18826,송천동(노인),127.0251534,37.61456343,공영,노외,서울특별시 강북구 미아동 439-138,서울특별시 강북구 숭인로7나길 23(미아동),59
18827,가오천,127.025127,37.64361484,공영,노상,서울특별시 강북구 수유동 181-1외,서울특별시 강북구 한천로150길 46,66
18838,방학주차장,127.02359,37.66185,민영,노외,서울특별시 도봉구 방학동 468-1,서울특별시 도봉구 방학로,23
18840,수유쌈지,127.0235642,37.63209336,공영,노외,서울특별시 강북구 수유동 612-6,서울특별시 강북구 도봉로 265(수유동),19
18845,황학어린이공원 공영주차장,127.023392,37.569758,공영,노외,서울특별시 중구 확학동 775,서울특별시 중구 다산로48길 33,113
18851,길음시장 공영주차장,127.0226,37.6036883,공영,노외,서울특별시 성북구 길음동 1286-8,서울특별시 성북구 길음로 7길 20,56
18852,제일유료주차장,127.0224136,37.5729778,민영,노외,서울특별시 종로구 숭인동 1424,서울특별시 종로구 난계로27길 13 (숭인동),25
18853,미아동(헬스장),127.0223442,37.62856173,공영,노외,서울특별시 강북구 미아동 222-100,서울특별시 강북구 도봉로 61길 46(미아동),155
18855,쌍문1동제1공영주차장,127.02226,37.6533,공영,노외,서울특별시 도봉구 쌍문동 460-103,서울특별시 도봉구 우이천로38길,29
18856,수유마을시장,127.0221772,37.63074936,공영,노외,서울특별시 강북구 수유1동55-53,서울특별시 강북구 도봉로69길 27(수유1동),116
18857,금강주차장종로지점,127.0221019,37.57555831,민영,노외,서울특별시 종로구 숭인동 1063,서울특별시 종로구 종로 405,68
18858,재원,127.0220423,37.57292381,민영,노외,서울특별시 종로구 숭인동 1425,서울특별시 종로구 종로 66길 43,16
18862,수유2동,127.0218735,37.64603012,공영,노외,서울특별시 강북구 수유동 660-30,서울특별시 강북구 한천로160길 40(수유동),62
18863,숭인2공영,127.0218669,37.5770468,공영,노외,서울특별시 종로구 숭인동 746,서울특별시 종로구 숭인동 746,15
18864,천일(평명식),127.0217435,37.57337797,민영,노외,서울특별시 종로구 숭인동 202-37,서울특별시 종로구 종로66길 36,10
18865,88,127.0215492,37.57467184,민영,노외,서울특별시 종로구 숭인동 1383-2,서울특별시 종로구 종로 398,25
18866,숭인4공영,127.0215367,37.57843079,공영,노외,서울특별시 종로구 숭인동 471,서울특별시 종로구 숭인동 471,23
18872,언구비주차빌딩,127.020988,37.504727,공영주차장,노외,서울특별시 서초구 반포1동741-3,서울특별시 서초구 강남대로83길55,25
18873,신당역 공영주차장,127.020745,37.565269,공영,노외,서울특별시 중구 신당5동 140-29,서울특별시 중구 다산로44길 67,26
18874,신당역 공영주차장,127.020724,37.566186,공영,노외,서울특별시 중구 백학동 140-29,서울특별시 중구 다산로44길 67,26
18877,색동공원,127.0205691,37.63313907,공영,노외,서울특별시 강북구 수유동 49-7,서울특별시 강북구 삼양로80나길 52(수유동),80
18879,대지시장길(노인),127.0202393,37.62014329,공영,노외,서울특별시 강북구 미아동 703-8,서울특별시 강북구 솔샘로243-8(미아동),47
18882,신운중기,127.01976,37.66303,민영,노외,서울특별시 도봉구 방학동 592-0,서울특별시 도봉구 방학로,4
18883,벽산,127.0197238,37.6409021,공영,노상,서울특별시 강북구 수유동 36-1외,서울특별시 강북구 삼각산로 140,45
18884,대명,127.019643,37.57500734,민영,노외,서울특별시 종로구 숭인동 178-111,서울특별시 종로구 숭인동 178-111,8
18885,보루네오,127.0195566,37.57367028,민영,노외,서울특별시 종로구 숭인동 228-1,서울특별시 종로구 숭인동 228-1,15
18886,냉천길,127.0195381,37.62400684,공영,노외,서울특별시 강북구 미아동 756-1,서울특별시 강북구 삼양로 230-12 외(미아동),103
18890,빨래골,127.0193955,37.63346002,공영,노상,서울특별시 강북구 수유동 49-27,서울특별시 강북구 수유로30,35
18893,대성(평면식),127.0192666,37.57289907,민영,노외,서울특별시 종로구 숭인동 226-17,서울특별시 종로구 종로62길 24,30
18895,숭인제3공영주차장,127.0190403,37.57332438,공영,노외,서울특별시 종로구 숭인동 227-8,서울특별시 종로구 숭인동 227-8,15
18896,동화동 공영주차장,127.018989,37.56137,공영,노외,서울특별시 중구 동화동 52-7,서울특별시 중구 다산로36가길 13,129
18899,동화동 공영주차장,127.018945,37.561868,공영,노외,서울특별시 중구 동화동 52-7,서울특별시 중구 다산로36가길 13,129
18902,나눔터길,127.0185853,37.63741007,공영,노상,서울특별시 강북구 인수동 605-28외,서울특별시 강북구 수유로,51
18903,인수동,127.0185352,37.63617032,공영,노외,서울특별시 강북구 인수동 126,서울특별시 강북구 삼양로 92길 34(수유동),89
18904,반포동 방음언덕형 구립주차장,127.018491,37.504285,공영주차장,노외,서울특별시 서초구 반포1동730,서울특별시 서초구 주흥3길34,63
18906,삼양마을공원(노인),127.0182192,37.62290064,공영,노외,서울특별시 강북구 미아동 748-2,서울특별시 강북구 삼양로47길 15(미아동),95
18907,황학어린이공원 공영주차장,127.018123,37.567526,공영,노외,서울특별시 중구 황학동 755,서울특별시 중구 다산로48길 33,113
18908,한성,127.0180217,37.57433365,민영,노외,서울특별시 종로구 숭인동 72-33,서울특별시 종로구 숭인동 72-33,25
18909,강원,127.0178262,37.5709964,민영,노외,서울특별시 종로구 창신3동 285,서울특별시 종로구 지봉로 2길 19,15
18910,동문(평면식),127.0177953,37.57400572,민영,노외,서울특별시 종로구 숭인동 72-83,서울특별시 종로구종로63다길17,10
18911,수유일공원,127.0174462,37.63066006,공영,노외,서울특별시 강북구 수유동 605-407,서울특별시 강북구 삼양로 79길 5(수유동),91
18912,신당사거리 공영주차장,127.017138,37.566055,공영,노외,서울특별시 중구 백학동 110-10,서울특별시 중구 퇴계로 408,45
18913,신당사거리 공영주차장,127.01699,37.565173,공영,노외,서울특별시 중구 신당5동 110-1,서울특별시 중구 퇴계로 408,45
18914,은혜(무인),127.0169834,37.62796077,공영,노외,서울특별시 강북구 미아동 791-1049,서울특별시 강북구 삼양로 67길 16(미아동),20
18916,구청부설주차장,127.016844,37.589431,공영,노외,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 보문로 168,204
18917,구청부설주차장,127.016844,37.589431,공영,노외,서울특별시 성북구 삼선동5가 411,서울특별시 성북구 보문로 168,204
18918,무궁화구립주차장,127.016832,37.492175,공영주차장,노외,서울특별시 서초구 서초1동1666-17,서울특별시 서초구 서초대로54길45,46
18920,청계8가 공영주차장,127.016754,37.569765,공영,노상,서울특별시 중구 흥인동 167-1,서울특별시 중구 청계천로,19
18924,진선,127.0166042,37.57297516,민영,노외,서울특별시 종로구 숭인동 292-1,서울특별시 종로구 숭인동 292-1,25
18926,화원,127.0163772,37.57043439,민영,노외,서울특별시 종로구 창신1동 399-2,서울특별시 종로구 지봉로 2길 3,14
18929,잠원동방음언덕형,127.016135,37.515762,공영주차장,노외,서울특별시 서초구 잠원동10-33,서울특별시 서초구 강남대로109길67-4,62
18932,동산 공영주차장,127.015938,37.556287,공영,노외,서울특별시 중구 신당4동 333-260,서울특별시 중구 다산로24가길 23,83
18933,동산 공영주차장,127.015885,37.557213,공영,노외,서울특별시 중구 신당4동 333-260,서울특별시 중구 다산로24가길 23,83
18935,삼양시장길(무인),127.0156916,37.62586706,공영,노외,서울특별시 강북구 미아동 791-1429,서울특별시 강북구 솔매로 7가길 33(미아동),43
18936,숭인1기계공영,127.0156271,37.57782264,공영,노외,서울특별시 종로구 숭인동 55-2,서울특별시 종로구 지봉로 86,38
18937,교대역동측,127.015597,37.493794,공영주차장,노외,서울특별시 서초구 서초1동1673-7,서울특별시 서초구 서초대로 308 일대,32
18939,청암(무인),127.0154194,37.62471383,공영,노외,서울특별시 강북구 미아동 791-1694,서울특별시 강북구 솔매로 22가길 20(미아동),47
18945,창일공영,127.0150605,37.57486746,공영,노외,서울특별시 종로구 창신동 82,서울특별시 종로구 지봉로5길 20,86
18946,종로6가(기계식),127.0150283,37.5725465,민영,노외,서울특별시 종로구 종로6가 215-24,서울특별시 종로구 종로 336,20
18947,삼성,127.0150194,37.57338262,민영,노외,서울특별시 종로구 창신1동 326-6,서울특별시 종로구 창신동 285,17
18948,가오리(노인),127.0149878,37.64160556,공영,노외,서울특별시 강북구 수유동 349-3,서울특별시 강북구 삼양로 107길 30(수유동),120
18949,경동고 공영주차장,127.014897,37.586125,공영,노외,서울특별시 성북구 삼선동3가 43-1,서울특별시 성북구 보문로29길 49,124
18950,경동고 공영주차장,127.014897,37.586125,공영,노외,서울특별시 성북구 삼선동3가 43-1,서울특별시 성북구 보문로29길 49,124
18959,신당동 공영주차장,127.014444,37.563124,공영,노외,서울특별시 중구 신당동 300-11,서울특별시 중구 청구로8길 40,24
18960,신당동 공영주차장,127.014296,37.562026,공영,노외,서울특별시 중구 신당동 300-11,서울특별시 중구 청구로8길 40,24
18967,낙산공영,127.0138067,37.57732913,공영,노외,서울특별시 종로구 창신동 23-243,서울특별시 종로구 창신동 23-243,50
18972,약수동 공영주차장,127.013477,37.553465,공영,노외,서울특별시 중구 약수동 349-234,서울특별시 중구 동호로8다길 22,90
18973,구세군길(무인),127.0134713,37.62607275,공영,노외,서울특별시 강북구 미아동 791-1364,서울특별시 강북구 인수봉로20가길21(미아동),87
18976,청구 공영주차장,127.013414,37.559719,공영,노외,서울특별시 중구 청구동 330-17,서울특별시 중구 다산로 174,51
18977,창신3제2공영,127.0133539,37.57766435,공영,노외,서울특별시 종로구 창신3동 23-341,서울특별시 종로구 창신3동 23-341,25
18978,청구 공영주차장,127.013344,37.558923,공영,노외,서울특별시 중구 청구동 330-17,서울특별시 중구 다산로 174,51
18979,약수동 공영주차장,127.0133,37.552237,공영,노외,서울특별시 중구 약수동 349-234,서울특별시 중구 동호로8다길 22,90
18987,"동대문호텔(이스턴H),평면식",127.0126962,37.57141152,민영,노외,서울특별시 종로구창신3동 444-1,서울특별시 종로구 창신동 458-5,4
18988,교통광장,127.0126665,37.66336998,공영,노외,서울특별시 강북구 우이동 265,서울특별시 강북구 삼양로 678(우이동),56
18989,창신,127.0126148,37.57179715,민영,노외,서울특별시 종로구 창신1동 458-5,서울특별시 종로구 창신동 525-2,14
18991,창신3제1공영,127.012534,37.57630934,공영,노외,서울특별시 종로구 창신3동 23-346,서울특별시 종로구 창신3동 23-346,78
18997,우성,127.0124154,37.57084933,민영,노외,서울특별시 종로구 창신2동 647-12,서울특별시 종로구 창신동 433-5,16
18998,한양공고뒤 공영주차장,127.012301,37.56601,공영,노상,서울특별시 중구  신당동 251-20,서울특별시 중구 퇴계로71길,17
19001,맑은내길 공영주차장,127.012269,37.569414,공영,노상,서울특별시 중구 신당동 217-123,서울특별시 중구 마장로1길,17
19003,새싹마을 공영주차장,127.012171,37.55956,공영,노외,서울특별시 중구 신당동 304-759,서울특별시 중구 동호로12길 97,12
19005,마른내길 공영주차장,127.012021,37.570108,공영,노상,서울특별시 중구 신당동 213-10,서울특별시 중구 마장로1길,17
19006,새싹마을 공영주차장,127.012019,37.560728,공영,노외,서울특별시 중구 다산동 386-66,서울특별시 중구 동호로12길 97,12
19009,우이동,127.0115911,37.65671363,공영,노외,서울특별시 강북구 우이동 105-2,서울특별시 강북구 삼양로 155길 33(우이동),82
19015,남평화시장앞 공영주차장,127.011046,37.569615,공영,노상,서울특별시 중구  신당동 779,서울특별시 중구 마장로1길,32
19016,문화 공영주차장,127.010985,37.556504,공영,노외,서울특별시 중구 다산동 425-1,서울특별시 중구 동호로12길 29,31
19018,남평화시장앞 공영주차장,127.010806,37.569157,공영,노상,서울특별시 중구  신당동 772,서울특별시 중구 마장로1길,32
19024,동문,127.0104911,37.57099728,민영,노외,서울특별시 종로구 창신1동 433-5,서울특별시 종로구 창신동 444-1,25
19030,우성,127.0104463,37.57416157,민영,노외,서울특별시 종로구 운니동 28,서울특별시 종로구 창신2동 647-12,21
19031,창일(평면식),127.0104462,37.57415076,민영,노외,서울특별시 종로구 창신1동 401-46,서울특별시 종로구 창신길 55,12
19032,미도아파트앞 주차빌딩,127.010444,37.500063,공영주차장,노외,서울특별시 서초구 반포4동49-8,서울특별시 서초구 서초중앙로31길14-5,169
19033,창이공영,127.0103245,37.57760699,공영,노외,서울특별시 종로구 창신동 23-611,서울특별시 종로구 창신8길 33,20
19034,법원입구도로,127.010279,37.49416,공영주차장,노상,서울특별시 서초구 서초3동1704주변,서울특별시 서초구 법원로 16주변,27
19035,반포복개천,127.010182,37.503961,공영주차장,노상,서울특별시 서초구 반포4동57주변,서울특별시 서초구 서초중앙로255주변,39
17558,천호1동,127.1362629,37.5449888,공영,노외,서울특별시 강동구 천호동 87-26번지,서울특별시 강동구 구천면로42길 60(천호동),192
17559,천호1동 주차장,127.1362629,37.5449888,공영,노외,서울특별시 천호동 221-3,서울특별시 강동구 구천면로42길 60(천호동),192
17560,천호1동,127.1362629,37.5449888,공영,노외,서울특별시 강동구 천호동 87-26번지,서울특별시 강동구 구천면로42길 60(천호동),192
17608,천호3동제2 주차장,127.1339355,37.5408551,공영,노외,서울특별시 강동구 천호동 174-1,서울특별시 강동구 성안로31마길 3(천호동),92
17617,천호3동,127.1332852,37.5391304,공영,노외,서울특별시 강동구 천호동 167-195번지,서울특별시 강동구 진황도로29길 34(천호동),189
17618,천호3동 주차장,127.1332852,37.5391304,공영,노외,서울특별시 천호3동 167-195,서울특별시 강동구 진황도로29길 34(천호동),190
17619,천호3동,127.1332852,37.5391304,공영,노외,서울특별시 강동구 천호동 167-195번지,서울특별시 강동구 진황도로29길 34(천호동),189
16865,강일동,127.1734463,37.5654025,공영,노상,서울특별시 강동구 강일동 678번지,서울특별시 강동구 아리수로93길 9-14일대 (강일동),48
16866,강일동,127.1734463,37.5654025,공영,노상,서울특별시 강동구 강일동 678번지,서울특별시 강동구 아리수로93길 9-14일대 (강일동),48
16871,강일동,127.1723438,37.5660191,공영,노외,서울특별시 강동구 강일동 665-4번지,서울특별시 강동구 아리수로91길 54(강일동),81
16872,강일동 주차장,127.1723438,37.5660191,공영,노외,서울특별시 강동구 강일동 292-2,서울특별시 강동구 아리수로91길 54(강일동),82
16873,강일동,127.1723438,37.5660191,공영,노외,서울특별시 강동구 강일동 665-4번지,서울특별시 강동구 아리수로91길 54(강일동),81
17145,마천동2 공영주차장,127.1562598,37.49428047,공영,노외,서울특별시 송파구 마천동 364-5,서울특별시 송파구 성내천로299-7,113
17146,마천2,127.1562598,37.49428047,공영,노외,서울특별시 송파구 마천동364-5,서울특별시 송파구 성내천로299-7,113
17159,마천동1 공영주차장,127.1555608,37.49528692,공영,노외,서울특별시 송파구 마천동 214,서울특별시 송파구 성내천로43길 6,220
17160,마천1,127.1555608,37.49528692,공영,노외,서울특별시 송파구 마천동214,서울특별시 송파구 성내천로43길6,220
17181,천마 공영주차장,127.1548382,37.500247,공영,노외,서울특별시 송파구 마천동 산1-5,서울특별시 송파구 성내천로33가길 20,139
17182,천마,127.1548382,37.500247,공영,노외,서울특별시 송파구 마천동산1-5,서울특별시 송파구 성내천로33가길20,139
17183,주양쇼핑앞,127.1547143,37.551799,공영,노상,서울특별시 강동구 명일동 54번지,서울특별시 강동구 동남로71길(명일동),50
17184,주양쇼핑앞 주차장,127.1547143,37.551799,공영,노상,서울특별시 강동구 명일2동 48,서울특별시 강동구 동남로71길(명일동),50
17185,주양쇼핑앞,127.1547143,37.551799,공영,노상,서울특별시 강동구 명일동 54번지,서울특별시 강동구 동남로71길(명일동),50
17218,주양쇼핑옆,127.153075,37.5529667,공영,노상,서울특별시 강동구 명일동 48번지,서울특별시 강동구 고덕로62길(명일동),45
17219,주양쇼핑옆 주차장,127.153075,37.5529667,공영,노상,서울특별시 강동구 명일2동 47-21,서울특별시 강동구 고덕로62길(명일동),45
17220,주양쇼핑옆,127.153075,37.5529667,공영,노상,서울특별시 강동구 명일동 48번지,서울특별시 강동구 고덕로62길(명일동),45
17266,거여동 공영주차장,127.150353,37.4922843,공영,노외,서울특별시 송파구 거여동 33-16,서울특별시 송파구 오금로68길 8,137
17279,마천동3 공영주차장,127.1497815,37.49605484,공영,노외,서울특별시 송파구 마천동 128-4,서울특별시 송파구 마천로301-1,47
17280,마천3,127.1497815,37.49605484,공영,노외,서울특별시 송파구 마천동128-4,서울특별시 송파구 마천로301-1,47
17313,마천동2 공영주차장,127.1474904,37.4942944,공영,노외,서울특별시 송파구 마천동 364-5,서울특별시 송파구 성내천로299-7,113
17320,천마 공영주차장,127.1472549,37.5001442,공영,노외,서울특별시 송파구 마천동 산1-5,서울특별시 송파구 성내천로33가길 20,139
17322,마천동1 공영주차장,127.1468197,37.4951069,공영,노외,서울특별시 송파구 마천동 214,서울특별시 송파구 성내천로43길 6,220
17392,명일동,127.1429173,37.5510439,공영,노외,서울특별시 강동구 명일동 312-250번지,서울특별시 강동구 구천면로 395(명일동),253
17393,명일동 주차장,127.1429173,37.5510439,공영,노외,서울특별시 강동구 명일동 312-250,서울특별시 강동구 구천면로 395(명일동),254
17394,명일동,127.1429173,37.5510439,공영,노외,서울특별시 강동구 명일동 312-250번지,서울특별시 강동구 구천면로 395(명일동),253
17415,거여동 공영주차장,127.141581,37.4922472,공영,노외,서울특별시 송파구 거여동 33-16,서울특별시 송파구 오금로68길 8,137
17427,마천동3 공영주차장,127.1410255,37.4960574,공영,노외,서울특별시 송파구 마천동 128-4,서울특별시 송파구 마천로301-1,47
17514,암사1동,127.1380091,37.5526841,공영,노외,서울특별시 강동구 암사동 산 59-2번지,서울특별시 강동구 고덕로 28길 36(암사동),112
17515,암사1동 주차장,127.1380091,37.5526841,공영,노외,서울특별시 강동구 암사1동 산59-2,서울특별시 강동구 고덕로 28길 36(암사동),112
17516,암사1동,127.1380091,37.5526841,공영,노외,서울특별시 강동구 암사동 산 59-2번지,서울특별시 강동구 고덕로 28길 36(암사동),112
20675,곰달래,126.835973,37.529702,공영,노외,서울특별시 양천구 신월동 226-9,서울특별시 양천구 곰달래로10길 4,107
20677,고척근린공원 지하,126.8356294,37.5058991,공영,노외,서울특별시 구로구 고척동 산 9-14,서울특별시 구로구 고척로45길 39,199
20678,고척근린공원 지하,126.8356294,37.5058991,공영,노외,서울특별시 구로구 고척동 산 9-14,서울특별시 구로구 고척로45길 39,199
20679,고척근린공원 지하,126.8356294,37.5058991,공영,노외,서울특별시 구로구 고척동 산 9-14,서울특별시 구로구 고척로45길 39,199
20680,고척근린공원 지하,126.8356294,37.5058991,공영,노외,서울특별시 구로구 고척동 산 9-14,서울특별시 구로구 고척로45길 39,199
20687,신월7동,126.835358,37.522476,공영,노외,서울특별시 양천구 신월동 964-11,,7
20693,오솔길,126.834774,37.522257,공영,노외,서울특별시 양천구 신월동 963-2,서울특별시 양천구 남부순환로70길 16-8,16
20695,화곡3-1,126.8347293,37.54176906,공영,노외,서울특별시 강서구 화곡3동 1045,서울특별시 강서구 화곡로 15길 40 (화곡동),99
